reviewId,content,score
2a3de184-5c86-48fc-99dd-45f2a6ba31ab,Sahil Boy,1
7a952e6b-4ea3-4e9b-986e-72e5d2379ccd,यूपी की बेटी पूजा तोमर ने अमेरिका में रच दिया इतिहास.. अल्टीमेट फाइटिंग चैंपियनशिप (UFC) में जीत दर्ज करने वाली पहली भारतीय महिला बनी...क्रिकेट को पसंद करने वालों इस लड़की को भी बधाई दे देना. 𝐃𝐚𝐲 𝟏: 𝐊𝐚𝐭𝐡𝐦𝐚𝐧𝐝𝐮 𝐭𝐨 𝐁𝐢𝐫𝐭𝐚𝐦𝐨𝐝𝐡 * Depart early in the morning from your location via Sindhuli BP Highway. * Have lunch on the way. * Explore the Terai road. * Stay at Birtamodh. * Have dinner at the hotel. 𝐃𝐚𝐲 𝟐: 𝐁𝐢𝐫𝐭𝐚𝐦𝐨𝐝𝐡 𝐭𝐨 𝐓𝐚𝐩𝐥𝐞𝐣𝐮𝐧𝐠 * Have an early morning,3
0b696f42-556f-4dfd-8671-3db46d1318e1,Hhahhahahahah,4
b5564aa0-f130-4c7c-bb69-02350f5d1a56,"बहन जी जिंदाबाद जिंदाबाद जिंदाबाद दलितों ,पिछड़ों आदिवासी समाज का संघर्ष का प्रतीक जय भीम साथियों।",5
cefb7186-1c75-4398-9bea-d3e0ea3e00a3,"I love this app,it's feel so good using it 😊😊, doesn't have any issue with this",5
433f6c54-3dff-4862-8b23-bca78a5a5d53,यह एप्लिकेशन इस की संवेदनशील सामग्री फ़िल्टर विकल्प को जोड़ दें,5
b2866b77-cc78-4a62-8e24-5f29f71a4ea8,👍👍,5
6dbc973d-c28f-4158-951e-164fe9de160e,Dolena,1
3636c782-5430-4cfa-8f8e-16a67d7e8965,BRIAN SHIPMAN owner,5
f0d0611f-7c9d-4fa3-a104-6ac0472c89b8,Gusto ko sana maging kasali sa meta,5
226de2b9-a0c8-45c2-894a-cde52fb07cb1,Why i can't open this app I downloaded it but its not working,1
2069c4fb-3c80-4603-9cde-6429f6d94340,They give restrictions for no reason. What they say is the reason for the restriction is no reason at all. Who likes only restrictions?,1
393e8db4-313d-4003-be1d-2425da3f14c2,I got so much time chatting with my friends and families,5
0ec5504a-b31e-4da1-9dd1-ce1f2184bec9,Good,2
6e735228-20ca-4661-8b7b-5b67e907e185,Nice app update,5
49b69782-3550-47d8-af8c-4c0529b2ac2c,Ertyuiop,2
b84d2e6e-1bce-4927-82f4-10f7abcca157,I have facing messenger problem for previous 2 weeks,1
fcd88ada-2c8c-491e-988f-bb07639c7d49,I can't found the app on my device,1
846a28f1-e788-4ef6-9745-6fbad7fc9aa3,Wander fuly,5
703844fc-7483-4c82-aa27-5458c7c55a06,Gauri Sahani,1
75ee6fa3-e0c1-4a40-8300-cb44eb3a6313,Anaw,5
b83f9ac0-2361-4360-a539-34b3d766a93c,Good and fast learner too,5
49120e48-7c72-4983-9680-ed490304af42,"ZZZ,,÷÷##÷@scxe4z@@÷•XOXO 🤗 😘 🤗 🤗 cccc. ,",5
70138ee7-f6c0-47ce-9c02-bfe552022dd3,this app is convenient,3
e1fd0a9f-2834-4da7-ba8f-4de3a6224134,Interesting,1
253a4011-f272-464c-ad1f-0bc71565606d,Eweer,3
06ccdc64-5294-47ea-b2ed-8f798b8bc182,It good 😊,5
0d113a9d-4da5-4067-ae5f-114b6b5bb8cb,Good,5
31aa536c-9060-43e5-a4b8-d79a551939e4,Do,5
8642a307-d60e-4537-90ee-47166928aa19,Great,5
1e3d1aa4-3f2f-4737-abdb-bad38ad49f99,It's not installed,5
3a9f674c-90d2-4ea9-bdaa-d63722a3493e,Atif Khan,5
fa6ea1e5-59b0-4f09-9444-8d8cd43b1352,bakit ayaw mabuksan messenger q,5
03624950-764e-4fc7-a1ad-42c0bca81cf4,Very poor and needy systems,1
1fe756b5-f115-4a6f-8547-6de4c2e56b16,good,5
c2eb1db8-75d5-4fd4-9876-3559a00c1a89,❤️❤️,5
ed0cbb6a-baf0-41ee-9dbf-f35a30612f15,"It really good , have been using for a while now but recently I have been stuck on free mode,I have tried switching but it keeps bouncing back to free mode,when I have enough data and wifi ,it so annoying I can't watch videos and log in on it , it keeps showing ""use basic mode"" it so fustrating please do something about it",3
c78a3fd0-774e-48bf-8f8d-02f5103db0f7,yogesh Gotarane,5
1db34f0c-0906-4311-b598-7d4205165c9b,Nice,5
9d7cb6de-cd01-4bd9-aea6-50191fb44d39,Naomba Mkopo,1
525b3658-7741-41e1-8938-160806862eb3,My account have been banned 🚫 please kindly help me recover it 😢😭😭😭😭😭😭😭😭🙏🙏🙏🙏💔💔💔💔 With all due respect I really love this app so kindly get me back my Facebook account,3
6ff0ac76-3c74-4ba6-8e70-f7c7f7a5206d,Di maka pag post sa market,1
57f6083d-3dbf-4980-a94a-4bafabe53a5b,amazing app,4
c954a76a-3849-422d-9c28-1be21e1a2dce,So many crush,1
714e9471-3e84-44ab-b9be-9836caea3b01,to iPhone,5
ac52d44e-e544-4a32-9f8f-4b80a30d4dd6,CHATTING HAPPY ENJOYING,5
4cfc74aa-deb9-45f5-89e8-63e03c072249,I dont want this new update of fb i want a old fb this update is stupid we dont want this bring back the old fb,1
f37c461c-2fd1-4576-b8e1-292ea3467d5e,উঊউউউ,4
b2ca861e-d1d7-4452-ae94-7b95f4d65c2b,This is the good application,1
81a6ccd4-ed92-4412-9a49-0730cc281db6,Nice,5
a05799cc-9cce-4c1b-9ec0-e3f85831f4c5,Delaney Bell,1
afcc6a11-fa2f-4975-8f4f-d5ca65ee7903,Greath,5
d1bfba55-d48d-4201-8e47-f9925d6873cd,Ravi Yadav,5
d3147624-92ab-4553-8b1c-67aea1855e65,Hoping that Facebook Lite can see also a pictures like messenger 🤧,1
38c553bf-bbbd-4ceb-84a2-b71cac630cbe,Good,5
