reviewId,content,score
a64bab0a-c793-4230-a2de-08dcd687c9b3,Jyotikumari,2
29d87893-e170-4c59-bdad-253d287ba797,Eugene see yourcountry and aevice,4
bb9ada36-c6cf-4e5e-9a66-f99249ac1dfe,Nice,2
8b164e2c-6628-4c5b-890e-d9d071819de3,"My account has been hacked!! I can't log into whatsapp anymore,,,,,i need help",3
5ee40191-1581-4673-b4cc-90c9ea5edbd6,Good,5
b0c24f11-e0fe-444d-b4de-9a49b49798b5,Good Fine,5
71660445-1e51-4815-9522-19f5ba72a022,It's really helpful to me...,1
d51783d1-d9c6-4ea5-9f92-a40b87efb688,"this app was so good, i do really enjoy it...",5
cae0c650-02cd-435b-9318-264be3bb6dc1,Excellent,1
882606a5-72b1-49d6-af90-77b15acf8040,Book,3
dfc271d5-a2d6-429e-a0ec-7880b819ce95,MUKUL SARKAR,4
4c68f50a-2e0e-4270-a746-c90786f2fe01,Ve2ry good,5
e4502efb-fdec-4f95-99b4-a7696e47c06f,Very good experience simple to use,4
c8ef36e2-914b-46a7-b148-a3dc04bc83d3,Private and confusing 😕 to navigate,5
0945365a-9667-486c-8f03-cf6ef5fcbea5,I am not able to use what app on my phone. Please help me to updated WhatsApp Messanger.,4
cce06ba0-6320-47f5-8ee3-1fe3a59c5129,👍🏻,5
1c8a4dcd-c909-4609-9baf-bac3b1bc41b8,Good app. Shortcoming: you can answer a phone call by pressing the Volume Up button and hang up by pressing the Power button. WhatsApp can't do that. Their way is cumbersome,4
4e9de9fc-fdf5-459b-b7f6-642b235e7f75,My WhatsApp is not working please what can I do,1
9a1c7491-4464-4e9d-b0d9-077fb59456c6,Many video statuses are not clear in this app.,3
be02a4d4-ea3d-4955-952f-71e6d85cf3e4,Done 👍,5
5b617207-2f70-4e20-b8f1-563c25e79172,Good,3
cc3aef79-3430-4ab0-80cb-21977881dc22,Allows scammmers to rip people off,1
4716b1e1-d018-4f1b-9a59-1b3cba70f5d1,🥰🥰,5
9bb2d0ff-56c6-4662-ace0-687ece008489,Nice,4
369a49f1-7900-4014-9fe6-3da4186e29ac,👍👍,5
72a33601-44dd-4afc-ad62-85624c167072,সুন্দর,5
6b4a428e-6862-430e-80e5-82a4cc73647c,Sanika sadamali,4
164780c9-5778-4d73-898c-6e2f379a18ce,Good morning,5
f770085a-337b-4578-bd8c-cda1cc9c3d4d,Please add like button in the status section.❣️,3
b0c118db-043b-4418-931f-988bfac78aa6,Very good app,5
9ba70cfa-3bd6-41f0-8af1-947d20c2b22f,Use it a,1
424b4def-5bce-42b5-a914-8232224fdb1a,bom,5
df47de3e-03d8-4d82-ab7a-bccc98b0e5bd,Everything is fine my phone notification is on then why I am not getting notification please see what is the problem thanks,2
3ae1c3c2-a63f-4ca4-8aac-1d1f9def48fb,Review are public unless you delete the review,1
a18deb73-8203-4c03-a937-ae3474e0e452,Surgeon murmu Surgeon murmu,1
6fa92eb0-30ab-4f79-a56e-673d3fa988c2,"Please add Favourites Tab like All, Unread and Groups. It is better than Pinned View.",4
99dbee3d-601f-4c49-9531-0e7574cb8686,Masaj nhi aa raha hai,5
feb126b7-5196-4d58-8e57-4e6fc4f6b761,Excellent,5
89f8375f-8c7d-416a-a223-c1201e8a2744,Good,5
56ec84ad-1e69-4571-a3a7-62330740d951,Good,5
af435a17-7b4e-44a4-9cca-d7b5e31cc4a4,unofficial whatsapp,2
6d048d7e-98a6-40f1-aef5-636776868883,i like this app,5
f9a2053b-8bd2-4381-91df-64b8344ff353,It's always been good to be on whatsapp,5
fb62e32a-92c5-4f36-b634-bb61a8b41b45,🔥,5
490049ed-a235-4194-804f-7e7b5156cfa7,Imran lmran 2525,5
04d18abd-8a48-4c7d-8fa6-e9a6d9095309,"Everything is OK with this aap but what is the need of AI in WhatsApp . I'm just asking why , is there any need of AI WhatsApp. AI is very dangerous we all but still you adding AI features in all aap . 😡😡😡😡😡",4
fdbb6122-8832-4c57-82ef-0be1fe3703b2,Cod,5
4b41e0ba-6167-4128-9b5d-cc6952d0cd1b,Best whatsp,5
2c921de2-8c61-42d3-93d3-b84cb252916a,Good all,5
458ddbc9-d6f6-4052-b604-6ba91f2eacbe,Just like a wow,5
